File,Name,Artist,Charter,Year,Genre,StarRating,IntensityStars,LengthBonus,Blended,TotalNotes,FretLaneNotes,StrumCount,HopoCount,TapCount,DurationSeconds,MeanNps,MaxNps,P83,P93,P99,L5,FretMean,StrumMean,SustainMean
C:\YARG\Charts\CTH3DLC Pack 3\XI - Over the Top [jdurandTV]\notes.chart,,,,,rock,10.21,9.02,1.19,14.301,2410,2887,181,46,2183,256.65,7.526,21.972,11.385,13.969,18.086,16.800,7.248,0.384,0.338
C:\YARG\Charts\CTH3DLC Pack 3\Ybros Shredding 2023 [Chemfinal & OrangeHat]\notes.chart,,,,,rock,11.07,9.95,1.12,15.526,2392,2446,437,1513,442,239.05,7.821,23.301,11.815,15.053,20.270,18.856,7.730,0.662,0.243
C:\YARG\Charts\CTH3DLC Pack 3\Yngwie Malmsteen - Blue Lightning [jdurandTV]\notes.chart,,,,,rock,9.39,8.28,1.11,13.314,2338,2375,323,1862,153,287.53,6.158,22.690,9.550,12.529,19.095,16.896,5.805,0.283,0.498
C:\YARG\Charts\CTH3DLC Pack 3\Yo Onityan - Don_t Stop Believing [JRabes] [CTH3-DLC]\notes.chart,Don't Stop Be-What the fuck?,Yo Onityan,JRabes,", 2016",Not Human,10.43,9.86,0.57,15.411,542,543,27,515,0,36.49,9.576,18.655,13.694,15.114,17.526,17.169,9.532,0.209,0.214
C:\YARG\Charts\CTH3DLC Pack 3\Yousei Teikoku - Zetsu [Spachi]\notes.chart,Zetsu,Yousei Teikoku,Spachi,", 2020",Gothic Metal,7.62,6.65,0.97,11.093,1495,1663,703,609,183,219.51,5.555,17.280,9.001,11.010,13.353,12.765,5.006,1.256,0.427
C:\YARG\Charts\CTH3DLC Pack 3\Zahran Worrell - Princess of the Eternal Night [3-UP]\notes.chart,Princess of the Eternal Night,Zahran Worrell,3-UP,", 2023",Chiptune,9.40,8.19,1.21,13.199,2961,3008,460,1657,844,318.98,7.753,17.873,11.325,13.047,15.325,14.822,7.662,0.441,0.203
"C:\YARG\Charts\CTH3DLC Pack 3\Zebrahead - We_re Not a Cover Band, We_re a Tribute Band [JRabes] [CTH3DLC]\notes.chart","We're Not a Cover Band, We're a Tribute Band",Zebrahead,JRabes,", 2008",Punk,8.04,6.95,1.08,11.517,1470,2226,1041,258,171,221.37,4.094,25.268,7.495,10.349,18.225,15.817,3.469,1.046,0.214
C:\YARG\Charts\Guitar Hero - Metallica\Metallica - Sad But True\notes.chart,,,,,,4.73,3.89,0.84,7.095,1082,1192,785,297,0,318.80,2.929,11.125,5.075,7.168,9.104,8.454,2.450,0.777,0.337
C:\YARG\Charts\Misc\Ai Miyashita - Saikou Heart (Anime Version) (Mason Sparkle)\notes.chart,Saikou Heart,,,,rock,2.86,2.43,0.43,4.793,226,335,110,7,109,96.00,2.224,9.584,3.220,4.660,6.910,6.000,1.527,0.567,1.012
C:\YARG\Charts\Misc\Exilelord - Soulless (Exilelord)\notes.chart,Soulless,ExileLord,, ,,13.24,11.92,1.32,18.046,3579,4000,1558,2021,0,349.53,9.110,25.995,14.800,17.944,21.537,20.587,8.719,1.295,0.370
C:\YARG\Charts\Misc\Exilelord - Soulless 2 (Exilelord)\notes.chart,Soulless 2,ExileLord,, ,,18.92,17.66,1.25,25.045,2902,3397,1021,1881,0,271.68,10.762,51.615,18.975,24.435,31.791,30.632,10.428,1.121,0.433
C:\YARG\Charts\Misc\Exilelord - Soulless 3 (Exilelord)\notes.chart,Soulless 3 Redux,ExileLord,, ,,15.12,13.79,1.33,20.371,3999,4066,1178,936,1885,332.99,8.859,32.108,14.700,20.151,26.636,24.825,8.692,0.951,0.107
C:\YARG\Charts\Misc\ExileLord - Soulless 4 (ExileLord)\notes.chart,Soulless 4,ExileLord,"ExileLord, Plumato, Blue",,Murder,18.20,16.48,1.72,23.640,9005,10295,3752,1817,3436,736.80,10.935,40.050,17.978,22.608,31.794,28.962,10.570,1.351,0.214
C:\YARG\Charts\Misc\ExileLord - Soulless 5 (Various)\notes.chart,Soulless 5,ExileLord,Various,", 2018",Suffering,16.76,14.96,1.80,21.807,10699,12308,3832,2555,4312,989.54,9.783,43.952,15.670,20.524,30.992,27.773,9.603,1.118,0.311
C:\YARG\Charts\Misc\Soap Saloon\notes.chart,Soap Saloon,MASAWORKS,Python,,cursed,13.27,12.51,0.76,18.782,550,952,328,22,200,76.77,9.292,27.815,15.675,18.686,22.290,21.129,9.236,1.245,0.391
C:\YARG\Charts\Paradigm\Paradigm - Tier 01\Alan Walker - Alone\notes.chart,Alone,Alan Walker,FrostedGH,", 2018",Electronic Pop,6.65,6.03,0.62,10.225,401,636,213,54,134,154.95,4.424,14.769,8.234,9.898,13.241,11.939,4.254,0.378,0.483
C:\YARG\Charts\Paradigm\Paradigm - Tier 01\Breaking Benjamin - Blood\notes.chart,Blood,Breaking Benjamin,FrostedGH,", 2018",Metal,4.61,3.82,0.79,6.995,640,1024,404,88,148,185.97,3.782,9.879,5.726,6.971,8.516,7.874,3.155,0.946,1.046
C:\YARG\Charts\Paradigm\Paradigm - Tier 01\Evanescence - My Immortal\notes.chart,My Immortal,Evanescence,<color=#DAA520>FrostedGH</color>,", 2000",rock,2.55,1.82,0.73,3.774,649,865,43,29,577,256.45,2.116,7.518,3.051,3.682,4.703,4.421,1.576,0.040,1.100
C:\YARG\Charts\Paradigm\Paradigm - Tier 01\Kevin Sherwood+Maluka - Where Are We Going\notes.chart,Where Are We Going?,Kevin Sherwood & Maluka,FrostedGH,", 2018",Orchestral,2.08,1.34,0.74,2.929,463,893,0,0,463,262.56,1.769,3.620,2.867,2.876,3.099,3.041,0.641,0.096,1.243
C:\YARG\Charts\Paradigm\Paradigm - Tier 01\Shinedown - Cut the Cord\notes.chart,Cut the Cord,Shinedown,HeatherTheHusky,", 2015",Rock,2.99,2.18,0.81,4.376,876,1085,753,86,37,219.21,2.306,6.465,2.963,4.562,5.349,5.238,1.805,1.157,0.292
C:\YARG\Charts\Paradigm\Paradigm - Tier 02\CFO$ - Catch Your Breath\notes.chart,Catch Your Breath,CFO$,FrostedGH,", 2014",Dark Instrumental,4.10,3.58,0.52,6.630,419,462,351,68,0,140.48,2.597,9.200,4.890,6.510,8.735,8.024,2.148,0.904,0.301
C:\YARG\Charts\Paradigm\Paradigm - Tier 02\Gott mit uns - Sabaton\notes.chart,Gott Mit Uns,Sabaton,HeatherThePuppy,", 2012",Power Metal,5.29,4.62,0.68,8.186,747,749,491,230,26,192.15,3.725,11.526,5.879,8.319,10.364,9.684,3.538,0.867,0.501
C:\YARG\Charts\Paradigm\Paradigm - Tier 02\Jonathan Young & Lee Albrecht - Zombie\notes.chart,Zombie,Jonathan Young & Lee Albrecht,FrostedGH,", 2019",Metal,4.34,3.57,0.78,6.601,910,1001,501,75,334,264.94,2.874,8.342,5.270,6.516,7.897,7.807,2.772,0.431,0.125
"C:\YARG\Charts\Paradigm\Paradigm - Tier 02\Powerwolf - Die, Die, Crucified\notes.chart","Die, Die, Crucified",Powerwolf,HeatherTheHusky,", 2011",Metal,4.82,4.18,0.65,7.530,514,686,404,99,11,174.79,3.822,12.249,5.883,7.545,9.252,8.696,3.307,0.878,0.963
C:\YARG\Charts\Paradigm\Paradigm - Tier 02\Unbreakable - Fireflight\notes.chart,Unbreakable,Fireflight,HeatherTheHusky,", 2004",Rock,4.09,3.33,0.76,6.241,635,953,484,147,4,189.67,3.633,10.774,4.975,6.134,7.957,7.204,3.060,0.844,1.226
C:\YARG\Charts\Paradigm\Paradigm - Tier 03\Frontline - Pillar\notes.chart,Frontline,Pillar,HeatherTheHusky,", 2008",Rock,5.71,4.74,0.97,8.366,926,1679,827,95,4,189.40,4.203,14.509,6.652,8.463,10.020,9.462,3.847,1.437,0.201
C:\YARG\Charts\Paradigm\Paradigm - Tier 03\Ghost - Square Hammer\notes.chart,Square Hammer,Ghost B.C.,FrostedGH,", 2016",Doom Metal,4.37,3.52,0.85,6.532,886,1212,725,39,122,232.12,3.263,11.437,4.925,6.321,8.717,7.924,2.933,0.989,0.415
C:\YARG\Charts\Paradigm\Paradigm - Tier 03\Shaman's Harvest - Broken Dreams\notes.chart,Broken Dreams,Jim Johnston (ft. Shaman's Harvest),FrostedGH,", 2010",rock,4.21,3.36,0.85,6.279,802,1231,593,194,15,285.79,3.199,10.061,4.774,6.069,8.420,7.562,2.613,0.492,1.391
C:\YARG\Charts\Paradigm\Paradigm - Tier 03\Three Days Grace - World So Cold\notes.chart,World So Cold,Three Days Grace,FrostedGH,", 2009",Hard Rock,5.49,4.74,0.75,8.367,536,936,461,46,29,236.33,3.643,15.033,5.368,7.628,13.061,11.429,2.748,0.640,1.633
C:\YARG\Charts\Paradigm\Paradigm - Tier 03\Village C - Perfect World\notes.chart,Village C,Beijing Perfect World,HeatherTheHusky,", 2005",Ambience/Chinese,4.85,4.60,0.24,8.168,145,150,14,0,131,31.58,3.239,14.378,5.642,7.809,11.579,10.427,3.115,0.191,0.189
C:\YARG\Charts\Paradigm\Paradigm - Tier 04\Circus For a Psycho - Skillet\notes.chart,Circus For a Psycho,Skillet,HeatherTheHusky,", 2015",Rock,6.32,5.42,0.90,9.357,1012,1405,808,192,12,216.96,4.038,13.979,7.132,9.140,12.352,11.131,3.715,1.207,0.529
C:\YARG\Charts\Paradigm\Paradigm - Tier 04\GHOST DATA - Celestial Bodies\notes.chart,Celestial Bodies,GHOST DATA (feat. Jovani Occomy),Jarvis9999,", 2016",Electronic Dance,6.34,5.41,0.93,9.346,1256,1496,0,0,1256,282.32,5.852,10.085,8.806,9.256,10.084,9.853,4.966,0.071,0.942
C:\YARG\Charts\Paradigm\Paradigm - Tier 04\Keiichi Sugiyama - Everwinter\notes.chart,Everwinter,Keiichi Sugiyama,FrostedGH,", 2004",rock,6.03,5.39,0.64,9.309,631,683,53,431,147,156.22,4.077,11.950,7.995,9.275,10.775,10.297,3.740,0.107,0.609
C:\YARG\Charts\Paradigm\Paradigm - Tier 04\Paralyzer - Finger Eleven\notes.chart,Paralyzer,Finger Eleven,HeatherThePuppy,", 2007",Hard Rock,4.36,3.65,0.71,6.730,694,827,561,127,6,203.49,3.353,8.658,5.743,6.583,7.880,7.722,3.173,0.914,0.341
C:\YARG\Charts\Paradigm\Paradigm - Tier 04\Synth Battle Vs. SuccymcSuccerson\notes.chart,Synth Battle,SuccyMcSuccerson,SuccyMcSuccerson,", 7",rock,8.89,7.98,0.91,12.917,1099,1409,396,368,335,135.83,5.373,22.785,8.695,12.589,17.984,16.398,4.573,1.230,0.094
"C:\YARG\Charts\Paradigm\Paradigm - Tier 05\Escape the Fate - Live Fast, Die Beautiful\notes.chart","Live Fast, Die Beautiful",Escape The Fate,RaidenThePuppy,", 2013",Metalcore,5.10,4.11,0.99,7.431,1541,1743,1171,366,4,210.92,3.903,13.555,6.273,7.084,9.673,8.536,3.173,1.810,0.156
C:\YARG\Charts\Paradigm\Paradigm - Tier 05\I Want Out - Helloween\notes.chart,I Want Out,Helloween,HeatherTheHusky,", 1987",Rock,6.32,5.51,0.81,9.489,930,1092,706,74,150,275.77,3.859,18.850,5.946,8.772,15.176,12.684,3.391,0.599,0.719
C:\YARG\Charts\Paradigm\Paradigm - Tier 05\Metallica - Enter Sandman\notes.chart,Enter Sandman,Metallica,FrostedGH,", 1991",Metal,5.26,4.32,0.93,7.748,1262,1518,906,307,49,319.81,4.208,18.485,6.150,7.240,10.520,9.503,3.942,1.046,0.628
C:\YARG\Charts\Paradigm\Paradigm - Tier 05\Second & Sebring - Of Mice and Men\notes.chart,Second & Sebring,Of Mice and Men,HeatherTheHusky,", 2010",Metal,3.64,2.72,0.92,5.262,846,1468,812,7,27,220.61,2.452,11.415,3.800,4.936,7.027,6.939,1.382,1.239,0.592
C:\YARG\Charts\Paradigm\Paradigm - Tier 05\Take What You Want\notes.chart,Take What You Want,Post Malone & Ozzy Osbourne,Hyperbola,,rock,3.96,3.24,0.71,6.100,835,836,614,221,0,218.84,3.710,9.828,4.794,5.950,7.803,7.219,3.286,0.661,1.069
C:\YARG\Charts\Paradigm\Paradigm - Tier 06\BGH Music - Best Of Impossible Remix 2018\notes.chart,Best of Impossible Remix (2018),BGH Music,FrostedGH,", 2018",Piano,3.64,2.72,0.91,5.271,1020,1439,0,0,1020,305.52,2.737,10.179,3.925,5.148,6.858,6.434,2.110,0.126,1.353
C:\YARG\Charts\Paradigm\Paradigm - Tier 06\Burn MF - Five Finger Death Punch\notes.chart,Burn MF,Five Finger Death Punch,HeatherThePuppy,", 2013",Metal,7.60,6.60,1.00,11.027,1377,1789,1315,62,0,213.00,6.599,14.407,10.228,10.724,12.382,12.030,6.234,2.628,0.499
C:\YARG\Charts\Paradigm\Paradigm - Tier 06\Killswitch Engage - This Fire Burns\notes.chart,This Fire Burns,Killswitch Engage,FrostedGH,", 2006",Metal,8.46,7.45,1.00,12.202,993,1817,817,93,83,169.66,5.277,19.708,9.935,11.870,15.549,14.108,4.880,1.596,0.175
C:\YARG\Charts\Paradigm\Paradigm - Tier 06\Renaissance\notes.chart,Renaissance,Wide Eyes,Hyperbolium,", 2015",Metal,5.51,4.53,0.98,8.057,1495,1724,800,695,0,260.00,4.801,11.546,6.645,7.917,9.897,9.215,4.511,0.991,0.312
C:\YARG\Charts\Paradigm\Paradigm - Tier 06\The Calling - All That Remains\notes.chart,This Calling,All That Remains,HeatherThePuppy,", 2006",Progressive Metal,7.82,6.81,1.01,11.319,1173,1827,1094,54,25,213.75,5.006,17.302,7.833,11.158,15.754,13.823,3.921,2.166,0.826
C:\YARG\Charts\Paradigm\Paradigm - Tier 07\Danny Johnson - Into Thin Air\notes.chart,Into Thin Air,The Danny Johnson Band,FrostedGH,", 2012",Instrumental,4.80,3.94,0.86,7.169,1241,1249,773,464,4,383.42,3.259,13.893,4.965,6.859,10.310,9.053,3.043,0.457,0.941
C:\YARG\Charts\Paradigm\Paradigm - Tier 07\Disturbed - The Best Ones Lie\notes.chart,The Best Ones Lie,Disturbed,FrostedGH,", 2018",Metal,8.80,7.79,1.01,12.654,1045,1867,873,36,136,237.87,5.664,18.915,10.653,12.176,15.562,14.774,5.104,1.154,0.970
C:\YARG\Charts\Paradigm\Paradigm - Tier 07\Faithless - Black Veil Brides\notes.chart,Faithless,Black Veil Brides,HeatherThePuppy,", 2014",Metal,7.49,6.41,1.07,10.764,1719,2177,1465,112,142,282.18,5.484,20.484,8.174,9.799,16.832,13.139,4.882,1.911,0.372
C:\YARG\Charts\Paradigm\Paradigm - Tier 07\Jesus Slaves - Bad Wolves\notes.chart,Jesus Slaves,Bad Wolves,HeatherTheHusky,", 2018",Djent Metal,6.19,5.25,0.94,9.105,1368,1543,1118,249,1,214.66,5.170,15.868,7.364,8.767,12.163,10.511,4.530,2.377,0.328
C:\YARG\Charts\Paradigm\Paradigm - Tier 07\Top of the World 2 - Stephen Walking\notes.chart,Top of the World 2,Stephen Walking,HeatherTheHusky,", 2014",EDM,6.77,5.83,0.94,9.944,1062,1534,720,254,88,207.46,4.895,19.620,6.629,9.064,14.993,13.545,4.657,1.253,0.347
C:\YARG\Charts\Paradigm\Paradigm - Tier 08\Arion - Seven\notes.chart,Seven,Arion,FrostedGH,", 2014",Symphonic Metal,6.68,5.68,1.00,9.723,1407,1804,1262,78,67,291.91,4.592,17.533,7.028,9.103,13.385,12.657,3.566,1.204,0.771
C:\YARG\Charts\Paradigm\Paradigm - Tier 08\Dream Theater - Untethered Angel\notes.chart,Untethered Angel,Dream Theater,Jarvis9999,", 2019",Progressive Metal,7.16,6.07,1.09,10.287,1812,2236,1351,207,254,359.31,5.190,15.134,8.617,9.882,12.580,12.140,4.836,1.092,0.430
C:\YARG\Charts\Paradigm\Paradigm - Tier 08\Full Tank\notes.chart,Full Tank,Paul Gilbert,Hyperbola,", 2006",rock,7.94,6.87,1.07,11.401,1805,2139,978,827,0,313.92,5.366,20.760,7.941,10.770,16.829,14.431,5.065,1.171,0.516
C:\YARG\Charts\Paradigm\Paradigm - Tier 08\Gloryhammer - Gloryhammer\notes.chart,Gloryhammer,Gloryhammer,HeatherTheHusky,", 2019",Power Metal,8.44,7.38,1.07,12.097,1487,2124,960,76,451,294.95,5.244,24.359,8.334,12.245,16.190,14.419,4.335,1.407,0.526
C:\YARG\Charts\Paradigm\Paradigm - Tier 08\Synth Battle vs Hyper\notes.chart,Synth Battle vs. Hyperbolium,Hyperbolium,Hyperbolium,", 2019",rock,9.78,8.83,0.95,14.054,1478,1593,294,807,377,190.04,7.162,24.896,10.827,13.337,19.239,17.110,7.111,0.366,0.348
C:\YARG\Charts\Paradigm\Paradigm - Tier 09\Berried Alive - Ancient Skies\notes.chart,Ancient Skies,Berried Alive,Jarvis9999,", 2016",rock,7.70,6.58,1.12,10.996,2383,2435,1527,454,402,493.36,4.201,20.675,7.781,11.131,13.888,13.266,3.484,1.131,0.504
C:\YARG\Charts\Paradigm\Paradigm - Tier 09\laamaa - nuri brut\notes.chart,nuri brut,laamaa,Jarvis9999,", 2019",Chiptune,7.30,6.64,0.66,11.088,704,704,234,173,297,142.14,3.948,19.545,5.430,11.093,16.808,15.288,3.894,0.546,0.212
C:\YARG\Charts\Paradigm\Paradigm - Tier 09\Sink or Swim - Falling In Reverse\notes.chart,Sink or Swim,Falling In Reverse,HeatherTheHusky,", 2010",Metalcore,7.34,6.17,1.17,10.427,2435,2751,388,230,1817,281.20,4.703,14.150,8.370,10.185,12.940,12.284,4.210,0.598,0.137
C:\YARG\Charts\Paradigm\Paradigm - Tier 09\Struggle Lovers - IRONBUNNY\notes.chart,Struggle Lover,IRONBUNNY,HeatherTheHusky,", 2019",Kawaii Metal,6.25,5.31,0.94,9.193,1312,1537,682,407,223,208.73,5.343,13.019,7.774,8.803,11.498,10.694,5.024,1.427,0.616
C:\YARG\Charts\Paradigm\Paradigm - Tier 09\Virt - Bedtime Story\notes.chart,Bedtime Story,Virt,Jarvis9999,", 2006",Chiptune,9.12,8.21,0.90,13.228,1350,1405,636,581,133,207.27,6.627,25.949,10.505,12.782,17.002,15.748,6.537,0.910,0.200
C:\YARG\Charts\Paradigm\Paradigm - Tier 10\Alter Bridge - Metalingus\notes.chart,Metalingus,Alter Bridge,FrostedGH,", 2004",Metal,8.55,7.46,1.10,12.207,1347,2292,862,451,34,255.70,5.269,21.224,7.289,11.092,20.021,16.954,4.729,1.296,0.806
C:\YARG\Charts\Paradigm\Paradigm - Tier 10\Little Tybee - More Like Jason\notes.chart,More Like Jason,Little Tybee,FrostedGH,", 2016",Folk,5.53,4.61,0.91,8.179,1204,1440,578,288,338,238.46,3.490,12.038,6.099,8.052,10.636,9.837,3.078,0.833,0.526
C:\YARG\Charts\Paradigm\Paradigm - Tier 10\Shipwrecked (Drop Goblin Remix) - Alestorm\notes.chart,Shipwrecked (Drop Goblin Remix),Alestorm,HeatherThePuppy,", 2013",Pirate Dubstep,6.05,5.09,0.96,8.877,1224,1614,652,117,455,244.09,3.989,18.252,5.490,7.493,15.395,12.966,3.316,1.281,0.650
C:\YARG\Charts\Paradigm\Paradigm - Tier 10\Sixx_A.M. - Stars\notes.chart,Stars,Sixx:A.M.,FrostedGH,", 2014",Electronic Rock,8.03,6.85,1.17,11.379,1537,2786,612,2,923,224.52,3.991,21.092,6.255,9.969,19.031,17.129,3.705,0.570,0.104
C:\YARG\Charts\Paradigm\Paradigm - Tier 10\Sons Of Apollo - Signs Of The Time\notes.chart,Signs Of The Time,Sons Of Apollo,Jarvis9999,", 2017",Metal,5.82,4.70,1.11,8.314,2079,2394,953,419,707,397.51,3.403,19.000,5.546,7.740,12.580,10.932,3.036,0.972,0.308
C:\YARG\Charts\Paradigm\Paradigm - Tier 11\AAAA & Umeboshi Chazuke - Sayonara Cosmonaut\notes.chart,Sayonara Cosmonaut,AAAA & Umeboshi Chazuke,Jarvis9999,", 2017",Happy Hardcore,9.34,8.48,0.86,13.588,1087,1244,412,291,384,154.20,5.872,21.914,9.499,13.138,19.238,16.885,5.675,1.022,0.335
C:\YARG\Charts\Paradigm\Paradigm - Tier 11\Fearofdark - There'll Always Be Next Year\notes.chart,There'll Always Be Next Year,Fearofdark,Jarvis9999,,rock,8.31,7.41,0.91,12.141,1361,1408,555,293,513,243.13,4.798,20.746,8.134,12.214,16.095,15.011,4.633,0.777,0.402
C:\YARG\Charts\Paradigm\Paradigm - Tier 11\Mental Prolapse - Rings of Saturn\notes.chart,Mental Prolapse,,,,rock,11.95,10.84,1.10,16.677,2233,2325,1097,827,309,270.70,7.484,29.322,11.700,16.086,23.244,20.947,7.281,0.977,0.071
C:\YARG\Charts\Paradigm\Paradigm - Tier 11\Mr. Fastfinger - Tapping Boogie\notes.chart,Tapping Boogie,Mr. Fastfinger,Jarvis9999,", 2009",Shred,14.09,13.19,0.90,19.631,1371,1395,261,282,828,145.83,7.601,33.345,10.776,18.260,31.839,27.682,7.401,0.675,0.199
C:\YARG\Charts\Paradigm\Paradigm - Tier 11\Tattered Banners and Bloody Flags - Amon Amarth\notes.chart,Tattered Banners and Bloody Flags,Amon Amarth,HeatherTheHusky,", 2008",Melodic Death Metal,4.20,3.04,1.16,5.785,2641,2683,2531,110,0,253.56,3.715,7.274,4.891,5.709,6.853,6.540,3.128,2.119,0.007
C:\YARG\Charts\Paradigm\Paradigm - Tier 12\Asleep Droid - Dithering\notes.chart,Dithering,Asleep Droid,Jarvis9999,", 2015",Chiptune,13.58,12.52,1.07,18.797,2049,2123,144,29,1876,189.29,7.223,30.323,15.612,17.595,24.810,22.477,6.906,0.520,0.218
C:\YARG\Charts\Paradigm\Paradigm - Tier 12\Infected Mushroom - The Pretender\notes.chart,The Pretender,Infected Mushroom,,,rock,12.30,10.99,1.32,16.859,3340,3937,954,211,2175,385.83,7.397,27.108,11.252,16.302,23.423,21.839,7.235,0.623,0.223
C:\YARG\Charts\Paradigm\Paradigm - Tier 12\Journey\notes.chart,Journey,Jarvis9999,Jarvis9999,", 2019",Chiptune,7.56,6.41,1.16,10.756,2638,2658,565,1152,921,332.92,5.947,16.065,8.893,10.637,13.042,12.211,5.903,0.605,0.060
C:\YARG\Charts\Paradigm\Paradigm - Tier 12\Spazzmatica Polka - Kevin MacLeod\notes.chart,Spazzmatica Polka,Kevin MacLeod,HeatherTheHusky,", 2014",Meme,11.44,10.55,0.89,16.305,1337,1343,14,28,1295,95.86,8.448,19.323,14.140,16.101,18.801,18.221,7.562,1.734,0.000
C:\YARG\Charts\Paradigm\Paradigm - Tier 12\Synth Battle vs PixelGH\notes.chart,Synth Battle vs. PixelGH,PixelGH,PixelGH,", 2019",Metal,18.80,17.69,1.11,25.078,2148,2383,270,951,927,147.47,11.546,42.050,19.215,24.689,31.350,30.146,11.113,0.535,0.307
C:\YARG\Charts\Paradigm\Paradigm - Tier 13\AXS Solo Medley\notes.chart,AXS Solo Medley,AXS,AXS (FrostedGH),", 2019",EDM,19.60,17.99,1.61,25.429,7617,7910,397,726,6494,493.97,13.382,41.040,20.531,24.278,33.638,30.037,13.323,0.224,0.216
C:\YARG\Charts\Paradigm\Paradigm - Tier 13\I won't see you tonight\notes.chart,I Won't See You Tonight,Avenged Sevenfold,Hyperbolium,", 2003",Prog Rock,6.43,5.07,1.36,8.850,3222,4403,2487,314,421,814.71,3.460,19.503,6.307,8.387,12.766,11.114,2.987,0.831,0.331
C:\YARG\Charts\Paradigm\Paradigm - Tier 13\Lies\notes.chart,Lies,Francesco Fareri,Hyperbolium,,rock,9.76,8.48,1.28,13.584,3633,3637,631,2616,386,390.94,6.256,27.855,10.193,12.930,18.361,16.907,6.067,0.541,0.281
C:\YARG\Charts\Paradigm\Paradigm - Tier 13\Monster (DOTEXE Remix)\notes.chart,Monster (DOTEXE Remix),Meg & Dia,Hyperbolium,", 2011",rock,10.37,9.27,1.10,14.630,2067,2311,800,545,722,219.32,9.383,26.068,12.836,14.248,17.041,16.526,9.353,0.918,0.388
C:\YARG\Charts\Paradigm\Paradigm - Tier 13\Phonetic Hero - PUBSTEP\notes.chart,PUBSTEP,Phonetic Hero,Jarvis9999,", 2015",Celtic Dubstep,6.97,6.01,0.95,10.203,1429,1599,758,412,259,226.08,4.783,24.248,7.544,9.436,14.240,13.235,4.301,1.807,0.213
C:\YARG\Charts\Paradigm\Paradigm - Tier 14\Bobo\notes.chart,Bobo,Venetian Snares,,,electronic,11.02,10.03,0.99,15.631,1329,1746,768,209,352,229.26,6.833,23.003,12.763,15.306,19.499,18.012,6.547,1.319,0.293
C:\YARG\Charts\Paradigm\Paradigm - Tier 14\ETERNAL NOW\notes.chart,ETERNAL NOW,LSDREAM & Champagne Drip,Hyperbolium,", 2019",ambient,10.68,9.67,1.01,15.163,1731,1845,356,82,1293,235.05,6.133,27.792,11.763,13.836,22.563,18.699,4.958,1.663,0.847
C:\YARG\Charts\Paradigm\Paradigm - Tier 14\Exilelord Solo Medley\notes.chart,Exilelord Solo Medley,Exilelord,Exilelord (FrostedGH),", 2019",Doom Electronic,16.74,15.25,1.49,22.154,5328,5991,1883,2029,1416,458.45,9.574,49.440,16.299,21.760,28.871,27.001,9.293,1.130,0.196
C:\YARG\Charts\Paradigm\Paradigm - Tier 14\Kuroma - Field Kaerezu no Chi\notes.chart,Field: Kaerezu no Chi,Kuroma,Jarvis9999,", 2016",you tell me at this point,9.73,8.79,0.93,14.005,1201,1509,554,311,336,189.65,6.069,19.487,9.888,14.248,17.683,16.765,5.661,0.832,0.467
C:\YARG\Charts\Paradigm\Paradigm - Tier 14\Press Start - MDK\notes.chart,Press Start,MDK,Aren Eternal,", 2015",Electronic,11.25,10.17,1.08,15.810,1814,2192,385,97,1332,206.11,8.260,27.855,11.868,14.963,21.373,19.862,8.127,0.791,0.620
C:\YARG\Charts\Paradigm\Paradigm - Tier 15\Bum cover\notes.chart,bum (cover),Preb ft. PixelGH,PixelGH,,rock,11.67,10.26,1.41,15.924,4556,4973,544,2832,1180,428.82,9.434,18.760,14.370,15.800,17.760,17.225,9.249,0.715,0.324
C:\YARG\Charts\Paradigm\Paradigm - Tier 15\Metea11 Solo Medley\notes.chart,Metea11 Solo Medley,Metea11,Metea11 (<color=#DAA520>FrostedGH</color>),", 2019",Electronic,22.33,20.83,1.51,28.727,6100,6250,1126,1796,3178,410.47,12.183,45.585,19.008,27.345,41.607,37.545,11.988,0.869,0.110
C:\YARG\Charts\Paradigm\Paradigm - Tier 15\Paradigm\notes.chart,Paradigm,Leslie Wai,Hyperbolium,", 2015",Dance/Electronic,8.55,7.32,1.23,12.024,3085,3182,1213,1017,855,435.46,5.396,23.016,9.152,11.790,15.446,14.432,5.225,1.126,0.505
C:\YARG\Charts\Paradigm\Paradigm - Tier 15\Rob Scallon - Taking Pick Scraping Too Far\notes.chart,Taking Pick Scraping Too Far,Rob Scallon,Jarvis9999,,rock,13.32,12.10,1.22,18.276,2984,3132,2569,415,0,198.87,6.624,34.305,10.229,17.473,28.461,25.050,4.747,2.250,0.393
C:\YARG\Charts\Paradigm\Paradigm - Tier 15\Track on Fire\notes.chart,Track on Fire,Vitalij Kuprij,Hyperbolium,,rock,11.43,10.09,1.34,15.706,4100,4145,358,1342,2400,337.09,8.548,31.445,12.632,15.552,18.791,18.354,8.497,0.240,0.092
C:\YARG\Charts\Paradigm\Paradigm - Tier 16\Buckethead - Romero One Mind Any Weapon\notes.chart,Romero One Mind Any Weapon,Buckethead,Jarvis9999,", 2019",Buckethead??,9.69,8.26,1.43,13.292,4583,5197,1340,2073,1170,535.80,7.037,21.779,10.937,12.915,16.408,15.525,6.860,0.733,0.207
